20211208,날씨,YTN,날씨 오늘도 초봄처럼 포근...서쪽 초미세먼지 주의,오늘도 낮 동안 초봄처럼 포근하겠습니다. 오늘 서울 한낮 기온은 12도까지 올라 예년 이맘때 기온을 7도나 웃돌겠는데요. 다만 오늘도 추위 대신 불청객 미세먼지가 기승을 부리겠습니다. 노약자나 호흡기 질환자는 외출 시 미세먼지용 마스크를 착용하시기 바랍니다. 현재 서울의 대기 질은 아직 양호한데요. 하지만 충남과 호남의 초미세먼지 농도는 나쁨 수준까지 올라 있고 앞으로 서울 등 수도권 지방도 서서히 공기가 탁해지겠습니다. 오늘 낮 기온은 서울 12도 광주와 대구 14도로 예년 기온을 3 7도가량 크게 웃돌겠습니다. 남은 한 주간 대체로 맑고 온화하겠지만 곳곳으로 공기가 탁하겠고요 다음 주 월요일에는 서울의 아침 기온이 6도까지 떨어지며 올겨울 들어 가장 추운 날씨가 찾아올 전망입니다. 요즘 낮 기온이 크게 오르면서 일교차가 10도 이상 크게 벌어지고 있습니다. 들쑥날쑥한 기온 변화에 면역력이 떨어지기 쉬운 만큼 환절기 건강관리 잘 해주시기 바랍니다. 지금까지 YTN 신미림입니다.,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=248&oid=052&aid=0001674541
20211208,날씨,뉴시스,올해 초가을 평균기온 20도↑...관측 이래 가장 높아,기사내용 요약 기상청 2021년 가을 기후분석 9월1일 10월15일 평균 20.9도 아열대 고기압 고온 남풍류 탓 10월 중반 기온 급격히 떨어져 서울 뉴시스 신재현 기자 올해 9 10월 평균 기온이 1973년 관측 이래 가장 높았던 것으로 조사됐다. 10월 중순 들어 날씨가 급격히 추워져 기온 변동폭도 역대 가장 컸다. 기상청이 8일 발표한 2021년 가을철 기후분석 결과 에 따르면 9월1일 10월15일 사이 우리나라 평균 기온은 20.9도로 역대 가장 높았다. 가을철 9 11월 평균 기온은 14.9도로 평년보다 0.8도가량 높았다. 이는 역대 5번째로 높은 수치다. 관측 이래 가을철이 가장 따뜻했던 연도는 1975년 15.4도 이었다. 2019년 15.2도 1998년 15.1도 2011년 15도 가 뒤를 이었다. 따뜻한 가을 날씨가 이어지면서 지난 1 11월 전국 평균기온은 관측 이래 가장 높은 수치인 14.4도를 기록했다. 10월 중순 들어선 기온이 급격히 떨어져 기온 변동폭은 5.1도로 가장 컸다. 2002년 4.2도 과 1980년 4.1도 보다 1도가량 높은 수준이다. 추운 날씨로 인해 서울 첫얼음과 첫서리 관측일은 10월17일 18일로 평년보다 각각 17일 10일 빨랐다. 이상 고온과 기온 하락 현상이 동시에 나타난 이유는 이례적으로 발달한 아열대 고기압 때문인 것으로 보인다. 기상청은 가을철에 접어든 이후에도 아열대 고기압이 우리나라 남쪽에 장기간 머물면서 따뜻한 남풍류가 유입돼 고온 현상이 나타났다 고 설명했다. 이어 10월 중순까지도 우리나라 주변에서 이례적으로 발달하던 아열대고기압이 10월15일부터 남쪽으로 물러나는 동시에 찬 대륙고기압이 빠르게 확장하면서 기온이 급격히 떨어졌다 고 전했다. 가을철 강수량은 256.4㎜로 평년 21.69 303.8㎜ 과 비슷한 수준을 보였다. 태풍은 총 9개가 발생한 가운데 15호 태풍 찬투 가 우리나라에 영향을 줬다. 찬 대륙 고기압이 11월10일과 같은달 22일 23일에 걸쳐 확장하면서 서쪽지역을 중심으로 첫눈이 관측됐다. 서울은 11월10일에 첫눈이 내렸는데 이는 지난해보다 30일 평년보다 10일 빠른 기록이다. 박광석 기상청장은 지난 가을철은 10월 중반까지 고온 현상이 나타났고 이후 기온이 급격히 내려가는 등 기후 변동성이 뚜렷이 나타난 계절이었다 고 설명했다.,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=248&oid=003&aid=0010877111
20211208,날씨,한국경제TV,12월인데 안춥네…올해 역대 가장 따뜻한 해 될 듯,올해 1월부터 지난달까지 평균기온이 역대 가장 높았던 것으로 나타났다. 8일 기상청의 가을철 기후분석 결과를 보면 올해 1 11월 평균기온은 14.4도로 전국에 기상관측망이 확충된 1973년 이후 최고였다. 12월도 기온이 평년과 비슷하거나 높을 가능성이 크다고 전망되는 터라 올해가 1973년 이래 기온이 제일 높은 해로 기록될 가능성이 크다. 1 11월 평균기온 역대 상위 10개년 가운데 7개년은 2010년 이후에 몰려 있었다. 한국의 기후가 온난화되고 있다는 것을 알 수 있다. 올해 기온이 특히 높은 것은 가을과 2월 3월의 기온이 평년을 크게 웃돌았기 때문이다. 특히 9 11월 가을철의 평균기온은 14.9도로 전국에 1973년 이래 다섯 번째로 높았다. 작년과 평년 가을 평균기온 14.1도 과 비교하면 0.8도 높았다. 올가을 평균기온이 높게 나온 것은 9월 초순부터 10월 중순까지 아열대고기압 영향으로 이례적으로 따뜻했기 때문이다. 올해 9월 1일부터 10월 15일까지 평균기온은 20.9도로 20도를 넘기면서 1973년 이래 같은 기간 평균기온으론 최고였다. 올가을 강수량은 256.4㎜로 작년 270.4㎜ 이나 평년 266.1㎜ 보다 다소 적었다. 태풍은 9개가 발생했고 이 중 1개 제14호 찬투 가 우리나라에 영향을 미쳤다. 한편 북한 올가을 평균기온은 11.6도로 평년 10.6±3도 보다 높았고 강수량은 308.3㎜로 평년 140.4 184.8㎜ 보다 많았다.,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=248&oid=215&aid=0001002128
20211208,날씨,한국일보,세계 최초 일회용 컵 보증금 제도 어떻게 준비해야 할까,쓰레기 박사의 쓰레기 이야기 5 다회용 컵 보증금 제도로 나아가야 편집자주 그러잖아도 심각했던 쓰레기 문제가 코로나19 이후 더욱 본격화하고 있습니다. 쓰레기 문제는 생태계 파괴 뿐 아니라 주민 간 지역 간 나라 간 싸움을 일으키기도 합니다. 쓰레기 박사 의 눈으로 쓰레기 문제의 핵심과 해법을 짚어보려 합니다. 그건 쓰레기가 아니라고요 의 저자 홍수열 자원순환사회경제연구소장이 한국일보 에 2주 단위로 수요일 연재합니다. 내년 6월부터 일회용 컵 보증금 제도가 시행된다. 매장 수가 100개 이상인 프랜차이즈 커피·음료·제빵·패스트푸드점 등은 일회용 컵에 보증금을 의무적으로 부과해야 한다. 최근 스타벅스에서 시범사업으로 진행하고 있는 다회용 컵 보증금시스템과 혼동하는 소비자도 있는데 둘은 완전히 다르다. 다회용 컵은 사업자가 자율적으로 보증금을 붙이는 것이고 일회용 컵은 법률에 근거해 사업자가 의무적으로 붙이는 것이다. 게티이미지뱅크 일회용 컵 보증금제도 시행은 우리나라가 전 세계 최초다. 우리가 선례를 만들어 가야 한다. 우리나라가 선진국으로서 인류 전체가 직면한 문제를 앞장서서 해결하는 좋은 사례가 될 것이다. 반드시 성공해야 한다. 일회용 컵 보증금 제도의 성공을 기원하며 몇 가지 제언을 하고자 한다. 일회용 컵 보증금 제도 정확히 알고 하자 첫째 제도시행 목적에 대한 정확한 홍보가 필요하다. 일회용 컵 보증금 제도는 일회용 컵 비용을 증가시켜 텀블러 사용을 촉진하고 길거리에 버려지는 컵을 줄이는 등 재활용을 촉진하기 위한 다목적 제도다. 단순하게 재활용을 잘하자는 제도가 아니다. 고작 일회용 컵 재활용을 위해 사업자 및 소비자 부담을 증가시키는 것이 맞는지에 대한 비판이 있는데 번지수가 틀렸다. 거리에 투기된 테이크아웃 컵의 처리비용은 모두 지자체 부담이다. 연간 약 80억 개의 컵이 이렇게 버려지고 있다. 사업자와 소비자가 무임승차하고 있는 것이다. 보증금 제도는 오염원인자인 사업자와 소비자에게 일회용 컵 소비에 대한 제대로 된 책임을 묻는 제도다. 사업자나 소비자 부담이 증가하는 것은 당연하다. 당연한 것에 딴죽 걸어 제도시행의 발목을 잡아서는 안 된다. 쉽게 반환할 수 있어야 컵 으로 재활용 둘째 소비자가 컵을 쉽게 반환할 수 있는 체계를 만들어야 한다. 소비자가 구입한 매장이 아니더라도 다른 매장에 컵을 반환할 수 있어야 하고 공공장소에서도 컵을 반환할 수 있는 거점이 많아져야 한다. 매장 내 반환이 원칙이기는 하지만 규모가 작은 매장은 여건상 반환이 어려울 수 있다. 규모가 작은 매장을 위해 공동으로 컵을 반환할 수 있는 시스템을 만들어야 한다. 셋째 반환된 컵은 최종적으로 다시 컵으로 재활용할 수 있는 체계를 구축해야 한다. 컵으로 다시 순환되는 구조를 만들기 위해서 보증금이 붙는 컵은 재질 및 구조를 통일시키고 사업자가 이를 반드시 준수하도록 규제를 강화해야 한다. 게티이미지뱅크 수거 사업이 곧 일자리 창출... 다회용 컵 보증금 제도 로 나아가야 넷째 반환된 컵을 수거하는 사업은 양질의 사회적 일자리가 창출되는 기회로 삼아야 한다. 컵 수거체계를 활용해 컵뿐만 아니라 커피찌꺼기 등 카페에서 발생하는 다양한 자원을 수거해서 재활용할 수 있도록 해야 한다. 마지막으로 다회용 컵 보증금 제도로 발전해 나가는 로드맵을 만들어야 한다. 일회용 컵 금지로 가야지 왜 이렇게 복잡한 제도를 도입하느냐고 문제제기하는 사람도 있다. 맞는 이야기다. 그렇지만 현실적으로 일회용 컵 사용을 바로 금지하기는 어렵다. 일회용 컵 보증금 체계를 기반으로 차츰 다회용 컵 보증금 체계로 전환하는 단계를 밟아가야 한다. 전 세계가 우리나라 일회용 컵 보증금 제도 시행을 예의주시하고 있다. K순환경제의 좋은 모델이 만들어질 수 있도록 우리 모두의 관심과 협력이 필요하다.,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=248&oid=469&aid=0000645519
20211208,날씨,KBS,굿모닝 날씨 오늘 포근한 날씨…서쪽 미세먼지 ‘나쁨’,초봄 같은 겨울 날씨가 이어지고 있습니다. 오늘도 서울이 12 대전 13 광주가 14도로 평년 이맘때보다 3도에서 7도 정도나 높아 포근하겠는데요. 기온만 보면 3월 중순에 해당합니다. 다만 이렇게 포근하니 미세먼지가 말썽입니다. 오늘 초미세먼지 농도는 수도권 충청 전북 광주는 종일 나쁨 으로 예상되고 전남과 대구 제주도는 오전에 일시적으로 나쁨 을 보이겠습니다. 지금도 전국 내륙 지역에 안개가 자욱합니다. 가시거리 양주가 40 홍성이 60미터 등 시야 확보가 어려운 상황인데요. 안개로 인한 안전 사고가 없도록 주의를 기울이셔야겠습니다. 오늘 오전까지는 짙은 안개가 남아있는 곳이 있겠습니다. 낮 기온은 전국 대부분 15도 가까이 오르겠습니다. 오늘 아침과 낮 낮과 밤의 기온 차가 10도 이상 큰 폭으로 벌어지겠습니다. 바다의 물결은 동해 남부 먼바다에 풍랑주의보가 내려진 가운데 3.5미터로 높게 일겠습니다. 당분간 별다른 비 소식 없이 포근한 날씨가 계속되면서 대기질이 탁하겠습니다. 날씨 전해드렸습니다.,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=248&oid=056&aid=0011171650
20211208,날씨,KBS,날씨 광주·전남 평년 기온 웃도는 온화한 날씨…공기는 탁해,KBS 광주 마치 초봄같이 포근한 날씨가 이어지고 있습니다. 오늘도 아침은 어제보다 조금 더 낮은 기온으로 춥긴 하지만 한낮 기온 광주가 14도까지 올라 평년 기온보다 3 6도가량이나 높겠습니다. 다만 오전까지는 곳곳에 안개가 끼어 있어서 운전하실 때 조심하셔야겠습니다. 안개는 점차 사라지겠지만 오늘도 미세먼지가 말썽입니다. 현재도 초미세먼지 농도 매우 나쁨 나쁨 단계 가리키고 있는데요 광주는 종일 전남은 오전에 일시적으로 나쁨 단계 예상됩니다. 외출하실 때 보건용 마스크 착용하시기 바랍니다. 지역별 기온 자세하게 살펴보겠습니다. 아침 기온 어제와 비슷하거나 조금 더 낮고요 낮 최고 기온 영광 13도 함평 14도로 어제보다 조금 높겠습니다. 한낮 기온 여수 13도 순천 15도로 동부 지역은 어제보다는 조금 낮겠습니다. 목포 13도 영암 14도 진도 13도까지 오르겠고 신안도 13도로 포근하겠습니다. 바다의 물결은 전 해상에서 비교적 잔잔하겠습니다. 이번 주 내내 온화한 날씨 보이다가 다음 주에 기온이 크게 내려가겠습니다. 기상정보 전해드렸습니다.,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=248&oid=056&aid=0011171648
20211208,날씨,MBC,날씨 서쪽 공기 탁해‥서울 12도 등 온화한 오후,930MBC뉴스 오늘 아침은 내륙 지방을 중심으로 안개가 짙게 끼었습니다. 지금도 뿌연 곳이 많고요. 대기가 정체되면서 충청도와 전라도를 중심으로 초미세먼지 농도가 다소 높게 나타나고 있습니다. 현재 농도를 보시면 김제가 86 공주 58 평택 51마이크로그램 안팎으로 매우 나쁨이나 나쁨인 곳이 많습니다. 서울은 지금은 청정한데요. 농도가 다소 오를 수 있겠고요. 오늘 종일 서쪽 지방을 중심으로 공기가 다소 탁할 것으로 보여서 계속 주의하셔야겠습니다. 날은 온화하겠습니다. 한낮 기온 서울이 12도 부산 15도 안팎까지 오르면서 3월 중하순에 해당하는 기온을 보이겠습니다. 오늘 하늘 자체는 대체로 맑겠는데요. 낮에도 서쪽 지방을 중심으로는 뿌연 연무가 남아 있는 곳이 있겠습니다. 자세한 낮 기온 보시면 서울이 12도 광주 14도 대구 14도로 어제와 비슷하거나 조금 낮겠습니다. 주 후반까지는 미세먼지가 머무는 날이 많을 것으로 보이고요. 일요일 오후부터는 차츰 다시 크게 추워질 전망입니다. 날씨였습니다. MBC 뉴스는 24시간 여러분의 제보를 기다립니다.,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=248&oid=214&aid=0001164695
20211208,날씨,연합뉴스TV,날씨 서쪽 공기질 나쁨…낮기온 서울 12도·부산 15도,찬바람이 잦아들면 어김없이 미세먼지가 찾아오기를 반복하고 있습니다. 지금 수도권을 제외한 서쪽 대부분 지역의 미세먼지농도가 나쁨 단계로 올라 있고요. 전북과 광주는 초미세먼지수치가 평소의 두배가량을 웃돌고 있습니다. 그나마 동풍이 고농도 국외 먼지는 밀어주고 있긴 한데 대기의 흐름이 원활하지 못하다보니 쌓인 먼지가 흩어지지 못하고 있고요. 여기에 국내 발생 먼지가 더해지고 있습니다. 오늘 서쪽지방을 중심으로 종일 공기질이 탁한 만큼 호흡기 관리에 유의하시기 바랍니다. 오늘도 낮들어 포근하겠습니다. 대부분 지역이 아침보다 10도 이상 껑충 오르겠고요. 오늘 최고기온 서울 12도 대전 13도 부산 13도가 예상됩니다. 그밖의 지역도 원주 11도 목포 13도 등 평년을 크게 웃돌겠습니다. 동해 먼바다는 오늘까지 바람이 매우 강하게 불고 물결이 높게 일겠습니다. 풍랑주의보가 발효 중이니까요. 해상 안전에 각별히 유의하셔야겠습니다. 주 내내 큰 추위 걱정은 없겠습니다. 다만 먼지 상황이 좋지 못한 날이 많은 것으로 보여 앞으로 발표되는 미세먼지 정보를 꼼꼼하게 살펴주셔야겠습니다. 지금까지 날씨 전해드렸습니다.,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=248&oid=422&aid=0000517556
20211208,날씨,뉴시스,미세먼지로 뒤덮인 천안시청사,천안 뉴시스 이종익 기자 8일 오전 8시 기준 충남지역의 미세먼지 등 5개 대기오염물질을 나타내는 통합대기가 149 나쁨 를 기록한 가운데 천안시 서북구 불당동 일원에서 바라본 천안시청사 인근이 뿌옇게 보이고 있다. 2021.12.08. 007news newsis.com 사진 영상 제보받습니다 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스 가치나 화제성이 있다고 판단되는 사진 또는 영상을 뉴시스 사진영상부 n photo newsis.com 로 보내주시면 적극 반영하겠습니다.,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=248&oid=003&aid=0010876906
20211208,날씨,KBS,굿모닝 날씨 오늘 포근한 날씨…서쪽 미세먼지 ‘나쁨’,초봄 같은 겨울 날씨가 이어지고 있습니다. 오늘도 서울이 12 대전 13 광주가 14도로 평년 이맘때보다 3도에서 7도 정도나 높아 포근하겠는데요. 기온만 보면 3월 중순의 초봄에 해당합니다. 다만 이렇게 포근하니 미세먼지가 말썽입니다. 오늘 초미세먼지 농도는 수도권 충청 전북 광주는 종일 나쁨 으로 예상되고 전남과 대구 제주도는 오전에 일시적으로 나쁨 을 보이겠습니다. 현재 전국 내륙 지역에 안개가 자욱합니다. 가시거리 홍성이 60 안동이 100미터 등 시야 확보가 어려운 상황인데요. 지금 이 시각 광주 공항에는 저시정 경보가 발효 중입니다. 오늘 하늘은 대체로 맑겠습니다. 낮 기온은 전국 대부분 15도 가까이 오르겠는데요. 오늘 아침과 낮 낮과 밤의 기온 차가 10도 이상 큰 폭으로 벌어지겠습니다. 바다의 물결은 동해 남부 먼바다에 풍랑주의보가 내려진 가운데 3.5미터로 높게 일겠습니다. 당분간 별다른 비 소식 없이 평년보다 포근한 날씨가 계속되면서 대기질이 탁하겠습니다. 건강 관리에 유의하시기 바랍니다. 날씨 전해드렸습니다.,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=248&oid=056&aid=0011171619
20211208,날씨,YTN,날씨 오늘도 겨울보다 초봄 날씨...서쪽 미세먼지 말썽,오늘도 계절의 시계가 겨울보다는 초봄에 가깝겠습니다. 오늘 서울의 아침 기온이 1.9도로 큰 추위는 없었고요 낮 기온은 12도까지 올라 예년 기온을 7도나 웃돌아 포근하겠습니다. 하지만 추위가 주춤한 틈을 타 연일 미세먼지가 말썽을 부리고 있는데요 현재 충남과 호남 지역의 초미세먼지 농도가 나쁨 수준 보이고 있고 앞으로 서울 등 그 밖의 서쪽 지역에서도 대기 질이 탁해지겠습니다. 오늘 낮 기온은 예년 기온을 3 7도가량 크게 웃돌며 포근하겠습니다. 서울 12도 광주와 대구 14도까지 오르겠습니다. 주 후반까지 미세먼지가 아니라면 대체로 맑고 온화하겠지만 다음 주 월요일 서울 아침 기온이 영하 6도까지 떨어지며 올겨울 들어 가장 추운 날씨가 찾아오겠습니다. 요즘 추위 대신 미세먼지가 말썽을 부리며 호흡기 건강이 비상입니다. 일교차까지 크게 벌어지기 때문에 면역력이 약해지기 쉬우니까요 개인위생 관리와 함께 체온 조절에 신경 써주시기 바랍니다. 지금까지 YTN 홍나실입니다.,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=248&oid=052&aid=0001674478
20211208,날씨,아이뉴스24,오늘8일 최고기온 16도 따뜻…일교차 주의 미세먼지 나쁨,수요일인 8일 전국이 대체로 맑고 포근한 날씨를 보일 전망이다. 대기 정체 영향으로 수도권과 충청권·광주·전북에서 미세먼지 농도가 나쁨 그 밖의 권역에서 좋음 ∼ 보통 수준을 보이겠다. 이날 아침 최저기온은 3∼7도 낮 최고기온은 10∼16도로 예보돼 큰 일교차에 주의가 필요하다. 수요일 8일 날씨 사진 기상청 지역별 예상 아침 기온은 서울 1도 인천 2도 수원 0도 춘천 1도 강릉 5도 청주 1도 대전 1도 전주 1도 광주 2도 대구 2도 부산 7도 제주 9도다. 낮 최고기온은 서울 13도 인천 11도 수원 13도 춘천 10도 강릉 14도 청주 12도 대전 13도 전주 14도 광주 14도 대구 14도 부산 16도 제주 16도다. 기상청은 당분간 평년보다 3 7도가량 높은 기온을 웃도는 날씨가 지속될 예정 이라면서 낮과 밤의 기온차가 10 15도로 크겠으니 건강관리에 유의하기 바란다 고 당부했다. 다음 주에는 다시 영하권의 맹추위가 찾아올 전망이다.,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=248&oid=031&aid=0000641029
20211208,날씨,뉴시스,오늘도 비교적 포근...수도권 미세먼지 나쁨,기사내용 요약 평년보다 최대 7도 높아 포근 충청·전북 등 미세먼지 나쁨 서울 뉴시스 홍효식 기자 서울 등 수도권 초미세먼지 농도가 나쁨 수준을 보인 지난달 29일 오전 서울 남산에서 바라본 서울 도심이 뿌옇다. 2021.11.29. yesphoto newsis.com 서울 뉴시스 신재현 기자 수요일인 8일 평년보다 기온이 높고 일교차가 매우 큰 날씨를 보일 전망이다. 수도권을 비롯한 일부 지역은 미세먼지가 나쁨 수준을 보일 것으로 예상된다. 기상청은 이날 당분간 기온이 평년보다 3 7도 높겠고 전국 대부분 지역에서 낮과 밤 사이 기온차가 10 15도로 크겠다 고 예보했다. 9일 낮 최고기온은 10 15도일 것으로 보인다. 주요 지역 낮 최고기온은 서울 12도 인천 10도 수원 13도 춘천 10도 강릉 14도 청주 12도 대전 13도 전주 13도 광주 14도 대구 14도 부산 15도 제주 16도다. 전국이 대체로 맑은 가운데 미세먼지는 나쁨 수준을 보이겠다. 수도권·충청권·광주·전북은 나쁨 그밖의 권역은 좋음 보통 이겠다. 전남·대구·제주권은 일시적으로 나쁨 수준일 것으로 전망된다. 기상청은 서쪽 지역을 중심으로 전일 미세먼지가 잔류하고 대기 정체로 국내 발생 미세먼지가 축적돼 농도가 높을 것으로 예상된다 고 설명했다. 이날 오전 10시까지 전국 대부분 내륙에는 맑은 날씨에 밤 사이 기온이 떨어지면서 짙은 안개가 끼는 곳이 많겠다. 그밖의 지역에도 가시거리 1㎞ 미만 안개가 낄 것으로 보인다.,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=248&oid=003&aid=0010876829
20211208,날씨,연합뉴스TV,날씨 포근한 겨울 평년 웃돌아…서쪽 미세먼지,앵커 평년을 웃도는 포근한 날씨 속에 먼지가 말썽입니다. 서쪽지역을 중심으로는 종일 미세먼지농도가 나쁨 단계를 보이며 공기질이 좋지 못할텐데요. 자세한 날씨는 기상캐스터 연결해 알아보겠습니다. 김하윤 캐스터. 캐스터 오늘 하늘 대체로 맑은데요. 내륙 곳곳으로는 여전히 시야가 뿌얘서 가시거리 확보가 어렵습니다. 안개가 완전히 소산될 때까지 조심 운전하시기 바랍니다. 한낮에는 기온이 지금보다 10도 이상 껑충 올라 포근하겠습니다. 최고 기온 서울 12도 대전 13도 부산 15도 등 대부분 지역이 두 자릿수로 올라서면서 평년 기온을 크게 웃돌 텐데요. 문제는 온화한 날씨 속에 공기질이 좋지 못하다는 겁니다. 현재 충청과 호남지역을 중심으로 미세먼지농도가 나쁨 단계로 올라있는데요. 수도권도 차츰 먼지수치가 오르면서 서쪽지역을 중심으로 종일 대기질이 좋지 못하겠습니다. 호흡기 관리에 유의하시기 바랍니다. 지금까지 날씨 전해드렸습니다.,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=248&oid=422&aid=0000517549
20211208,날씨,KBS,전국 대체로 맑아…초미세먼지 농도 높아져,오늘은 전국이 대체로 맑겠지만 내륙지역에는 오전에 안개가 끼는 곳이 있겠습니다. 초미세먼지 농도는 수도권과 충청지방 광주 전북은 오늘 계속 나쁨 수준을 보이겠고 전남과 대구 제주는 오전에 나쁨 단계로 높아지는 곳이 있겠습니다. 낮 최고기온은 서울이 12도 등 전국이 10도에서 15도로 어제와 비슷하거나 조금 낮겠습니다. 바다의 물결은 동해 남부 먼바다에서 최고 3m 안팎으로 높게 일겠습니다. 내일은 전국에 구름이 많이 끼는 날씨가 이어지겠습니다.,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=248&oid=056&aid=0011171575
20211208,날씨,YTN,날씨 오늘도 큰 추위 없어...낮 동안 포근,오늘도 추위 걱정은 없겠습니다. 한낮에는 서울 기온이 12도까지 오르는 등 예년 기온을 크게 웃돌겠고요. 3월 초봄처럼 포근하겠습니다. 다만 일교차가 크게 벌어지기 때문에 옷차림에 신경 써주셔야겠습니다. 그 밖의 지역에서도 낮 기온 15도 안팎까지 오르겠습니다. 대전은 13도 광주 14도 부산 15도를 보이겠습니다. 오늘 하늘 자체는 맑겠지만 서쪽 지역을 중심으로는 대기가 정체하면서 먼지가 쌓이겠는데요. 초미세먼지 농도 나쁨 수준을 보이며 공기가 탁하겠습니다. 주 후반까지도 대기 상황은 계속해서 좋지 못하겠고요. 다음 주에는 다시 기온이 영하권으로 떨어지겠습니다. 지금까지 날씨 정보였습니다.,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=248&oid=052&aid=0001674467
20211208,날씨,JTBC,날씨 전국이 맑고 포근…수도권·충청 미세먼지 나쁨,초봄 같은 포근한 날씨가 오늘 8일 도 이어집니다. 낮 기온은 서울이 12도 광주 14도 부산 15도로 어제와 비슷하겠는데요. 아침과 낮의 기온 차가 10도가 넘게 나는 만큼 건강 잘 챙기셔야겠습니다. 미세먼지 농도는 오늘도 수도권과 충청 지역에서 나쁨 수준이 예상됩니다.,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=248&oid=437&aid=0000282925
20211208,날씨,뉴시스,제주 맑다가 구름 많은 날씨…일교차 커 건강 유의,제주 뉴시스 제주 한라산 어리목 1100도로 주변 . 사진 뉴시스DB 제주 뉴시스 강경태 기자 8일 제주지역은 대체로 맑은 날씨를 보이겠다. 제주지방기상청에 따르면 이날 제주는 발해만 부근에서 동진하는 고기압의 영향을 받아 대체로 맑다가 오후부터 구름이 많아지겠다. 낮 최고기온은 15 16도로 평년 12 14도 과 비슷하거나 높겠다. 영하의 기온으로 떨어지는 높은 산지를 중심으로 내린 눈이 얼어 미끄러운 곳이 있겠으니 등산객들은 안전사고에 각별한 주의가 필요하다. 기상청 관계자는 “당분간 낮과 밤의 기온 차가 7 98도 내외로 크겠으니 건강관리에 유의하기 바란다”고 당부했다.,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=248&oid=003&aid=0010876793
20211208,날씨,KBS,날씨 광주·전남 평년 기온 웃도는 온화한 날씨…공기는 탁해,KBS 광주 오늘도 겨울이라기에는 다소 포근한 날씨가 예상됩니다. 아침은 어제보다 조금 더 낮은 기온으로 춥긴 하지만 한낮 기온 광주가 14도까지 올라 평년 기온보다 3 6도가량이나 높겠습니다. 다만 현재 곳곳에 안개가 짙게 끼어 있는데요 보성과 곡성 등은 가시거리가 200m 안팎으로 짧아져 있어서 교통안전에 주의하셔야겠습니다. 해가 뜨면서 안개는 점차 사라지겠지만 오늘도 미세먼지가 말썽입니다. 현재도 초미세먼지 농도 매우 나쁨 나쁨 단계 가리키고 있는데요 광주는 종일 전남은 오전에 일시적으로 나쁨 단계 예상됩니다. 외출하실 때 보건용 마스크 착용하시기 바랍니다. 지역별 기온 자세하게 살펴보겠습니다. 아침 기온 나주 2도 화순 1도로 어제와 비슷하거나 조금 더 낮습니다. 한낮 기온 여수 13도 순천 15도로 동부 지역은 어제보다는 조금 낮겠습니다. 목포 13도 영암 14도 진도 13도까지 오르겠고 신안도 13도로 포근하겠습니다. 바다의 물결은 전 해상에서 비교적 잔잔하겠습니다. 이번 주 내내 온화한 날씨 보이다가 다음 주에 기온이 크게 내려가겠습니다. 기상정보 전해드렸습니다.,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=248&oid=056&aid=0011171547
